Autorica rođena 1965. uspjela je u svega stotinu i pedeset stranica utisnuti i umjetnički reinterpretirati iskustvo koje ju je moralo bazično izmijeniti, a učinila je to autorski domišljato i ljudski mudro, poigravši se s pripovjednim perspektivama i narativnim modalitetima.	pozitivno
Svoju intimu, točnije njezin negativ, sav taj mrak koji automatizmom poništava svaki životni smisao, Sophie Daull – sudeći po intervjuima i književnim nastupima sjajna žena iskričave energije i uzbudljivih razmišljanja – počinje ispisivati zatomivši osjećajnost, pa glas svog bezimenog alter-ega otpušta postupno dok nam dijelom detaljno, dijelom u elipsi, ne predstavi svoju žensku, okrnjenu obitelj.	pozitivno
Takvim prosedeom ona svojem bizarnom slučaju sa senzacionalističkim potencijalnom, jer takvim bi ga tretirali mediji, vraća dignitet, a sebi dozvoljava o(p)stanak, pomirena sa sviješću da protiv smrti nije imala šanse, da njih dvije nije mogla spasiti, ali da ima pravo živjeti.	pozitivno
"Knjiga je artistički nusprodukt odluke da više ne živi kako je desetljećima bila prinuđena, kako je samoj sebi nametala: ""I ja služim doživotnu kaznu."	pozitivno
U kloaki ustajale žalosti, prisilne amnezije, glibovitog potiskivanja, koja se na koncu isušila i postala diskretno odvratna.	neutralno
No nakon trideset godina koje sam provela u tom genijalnom sarkofagu, krasta me svrbi, rana progovara.	neutralno
"Procurilo je nešto što treba dobro oprati, s puno vode."" (str. 14)"	neutralno
Pisanjem u koje se upušta u zreloj dobi pokušava, kako govori, poput tapiserije istkati roman gdje će simbolički povezati dvije njoj najvažnije osobe, dvije žene iz njene najuže familije koje se nisu dospjele upoznati, jer baka je umrla, morala je umrijeti, godinama prije rođenja unuke.	neutralno
Riskantno, ali razumljivo, ako ga sama napiše, ako ga iznova stvori, ništa joj taj luđak neće moći, pripadat će on njoj, a ne više ona njemu, a evo kakvo mu je alternativno postojanje namijenila.	pozitivno
Po izlasku iz zatvora odakle je prijevremeno otpušten zbog besprijekornog vladanja, a zahvaljujući socijalnoj službi koja skrbi o takvima kao on (zapitat ćemo se tko brine o preživjelima, o kolateralnim žrtvama poput Sophiene književne dvojnice, i što je s onima koji nemaju sposobnost samoiscjeljenja kroz stvaranje), dobiva zaposlenje u nekom prašnjavom provincijskom gradiću, radit će na uređenju javnih površina.	neutralno
Posao rutiniziran, nalik zatvorskim aktivnostima u kojima je rado sudjelovao, koji ne zahtijeva komunikaciju s klijentima pa ni s kolegama, savršeno mu odgovara.	neutralno
Nakon smrti partnera živi sam, ne pravi probleme, pasivan je i neprimjetan, druži se katkad s razvedenim kolegom s posla, no slučajno uhvaćena emisija iz kulture označava rez u njegovoj kolotečini, televizijska najava jedne književne večeri unijet će nemir i promijeniti sve. 	neutralno
Vrtlar – zanimljivo da ubojici autorica dodjeljuje baš to jednostavno, a plemenito zanimanje – u danima koji ga dijele od susreta koji priželjkuje, od kojeg strepi, prevrtat će sjećanja na finu, crvenokosu ženu koja mu te večeri načas zaposjedne televizijski ekran, a u njegov gradić samo što nije stigla na predstavljanje svoje knjige; ženu koju, shvatit će, poznaje od srednje škole, a knjiga u kojoj ona piše o ubojstvu svoje majke, očito, o njemu je.	pozitivno
"Svatko od njih se, zamjećujemo, kroz fabulu kreće linearno, on predvidljivošću svoje svakodnevice, ona, i ne znajući tko je na odredištu iščekuje, vlakom prema točci ogleda ili čak oprosta, a kad do toga dođe, ""tišina će biti veličanstvena, nuklearna"" (str. 151)."	pozitivno
Kroz umjetnički proces sagledavanja pa i savladavanja traume pripovjedačica uspostavlja odnos između ta dva arhetipski suprotstavljena entiteta.	neutralno
Na književnom susretu, u lokalnoj knjižari, dogodit će se katarzičan moment za oboje, slikovito opisan kao mistično iskustvo za sve okupljene, no ono što je i važnije od tog izuzetnog pasusa koji vuče na podcrtavanje i prepisivanje (kao uostalom i mnogošto u ovoj knjizi), pritajena je jeza u umirujućoj banalnosti malomještanskog življenja koju autorici uspijeva kontrolirati do efektne kulminacije.	pozitivno
Tri, dakle, romana pamtljive atmosfere, prevedena kod nas u posljednjih petnaestak godina, a koji se izdvajaju kao netipična promišljanja o velikim, i privlačnim i odbojnim, temama poput gubitka, patnje, krivnje, izbjegavši zamke zbog kojih bismo uobičajeno zazirali od narativa o (blizini) smrti.	pozitivno
"U kamenom koritu, roman koji već naslovom najavljuje uranjanje, sapiranje pa i ozdravljenje, čija autorica fikciju uspoređuje s varikinom, u mnogo je točaka ono što razumijevamo kao suvremenu francusku prozu, nevelik, prorahljen, ali semantički zahtjevan, narativno u neku ruku eksperimentalan, ili bar postupcima neočekivan, emocionalno suzdržan, kompozicijski asimetričan, na površini ciničan (npr. ovako: ""O ljubavi na ovom svijetu više ne može biti ni spomena, ubio ju je zaglušan smijeh sadističkog boga, razbludnog i pobjedonosnog"", str. 55)."	neutralno
Na mahove humoran, toliko blago da ćemo se zapitati jesmo li pogrešno shvatili, i to u tako neprikladnim trenucima da ćemo se posramljeno trznuti ako nam se omakne osmijeh.	pozitivno
Motivski i tematski zazoran, ukotvljen u pomaknutim odnosima i morbidnim, dramaturški potentnim situacijama, istodobno lirski suptilan i zaigrano brutalan – čitala sam ga mjestimice kao krasan omaž Genetu.	pozitivno
"U ovakvim krhkim, gotovo providnim prozama i najsitnija nespretnost naliježe na pogođenu rečenicu kao golem teret i za cjelinu može biti kobna, zato treba istaknuti umijeće prevoditeljice čiji se osjećaj za ekspresivnost i poetičnost, ili točnije, za muzikalnost teksta, najsretnije preklopio s autoričinim, pa zahvaljujući objema dobivamo ovakva rješenja: ""Na nekoliko sekundi krv je ponovno prostrujala mojim venama, onda se umočvarila među stranicama knjige, u podstavi moje jakne, tu u staklenoj posudi u kojoj drže ubojice."	pozitivno
"Doživotno, tako su rekli."" (str. 30)"	neutralno
"Umočvarila!, zar to nije prekrasno, ili ovo: ""Marljivo radim bilješke, prikupljam ih kao da su strugotine marsejskog ili alepskog sapuna iz kojih ću oblikovati svoj vlastiti novi komad, svoj knjižni blok."" (str. 25)"	neutralno
"Ili ovaj intrigantni nesklad (iz ubojičinog solilokvija): ""Ono što je od mene još bilo živo pulsiralo je izvan mene, tri metra dalje, u jakni, kao što je prije trideset godina sklopivi nož pulsirao u plišanom medi."" (str. 29)"	neutralno
"Ili ova poetična jezivost: ""Posmrtno uređivanje živog čovjeka u raspadanju, svadbene pripreme za civilno partnerstvo s rojem prokletih muha."	pozitivno
Želio sam imati nož u džepu i hostiju pod jezikom.	neutralno
"Kad sam sjeo u bus, izgledao sam kao svježe iskovan krivotvoren novčić."" (str. 117)"	neutralno
Daull je, iz ovih primjera je evidentno, stilski jaka, ponegdje bravurozna, sklona ludičkim, čak zaumnim kompozicijama koje će frapirati ljepotom i lediti stravom; upravo te slike pozivaju na ponavljana čitanja, ali u novim otvaranjima knjigu nećemo promatrati kao čvrsto ustrojen roman, nego kao vještom rukom raspršenu poeziju.	pozitivno
Osmisliti navike, osjećaje, želje, kolebanja – ukratko, ljudskost – nekome koga ne poznajete, a tko vam je na nezamisliv način zašao u život samo da bi ga uništio, omogućiti mu, barem u kontroliranim uvjetima vlastite literarnosti, pokajanje i novu priliku, a sve to poetizirajući fakte koje bi logičnije bilo zauvijek zakopati u najrubniji zakutak svijesti, s čisto ljudske strane djeluje jedva moguće, nadnaravno i moćno, u književnom je pak smislu lijepo svjedočiti kako se akumulirana patnja transformirala u umjetnost pa se ta duboko unesrećujuća materija na koncu raspisala osebujno, drsko, duhovito i, da, vrlo, baš vrlo živo.	pozitivno
Žena kojoj je preminuo suprug je udovica, muškarac je udovac, dijete koje je ostalo bez roditelja nazivamo siročetom.	neutralno
Nema naziva za roditelja koji je izgubio dijete.	neutralno
Topografija tuge u kroničnom je nedostatku riječi; kad smrt uzima, doslovce otima komade tijela, mjesta na kojem su živjeli naši mrtvi.	neutralno
Nema veće ili manje tuge, ali ima neizrecivih, koje se odupiru prirodnom poretku stvari – djeca ne bi trebala umirati prije svojih roditelja.	neutralno
U prvim, mučnim tjednima prvog lockdowna u Ujedinjenom Kraljevstvu u ožujku 2020. godine Nick Cave i novinar The Guardiana Seán O'Hagan redovito su razgovarali telefonom.	neutralno
Poznaju se više od trideset godina.	neutralno
U jednom od tih razgovora O'Hagan je predložio Caveu da naprave knjigu u obliku niza intervjua.	neutralno
Na to ga je potaknuo časopis Paris Review koji je pod palicom svog prvog urednika Georgea Plimptona uzdigao iscrpni književni intervju na razinu umjetnosti.	neutralno
Klasični intervjui Paris Reviewa često su bili otvoreno osobni, ali i informativni.	neutralno
I tako su jedne srijede ujutro u kolovozu 2020. godine Cave i O'Hagan započeli snimati razgovore, a taj je ritual s prekidima trajao do sljedećeg ljeta.	neutralno
Sumnjam da je O'Hagan slutio što će dobiti kad je predložio da zajedno napišu knjigu.	neutralno
"Računao je, kako piše u pogovoru, da je Cave ona vrsta tekstopisca – kantautora – koji može ""izdržati"" formu dugačkog intervjua."	neutralno
Više od dvadeset albuma u karijeri, preko dvjesto pedeset napisanih pjesama, uostalom višedesetljetna borba s ovisnošću o heroinu jamčili su da će biti materijala za razgovor.	neutralno
No Seán O'Hagan je izgubio brata, što je Cave znao, a glazbenik je izgubio sina, što su znali svi, a kad se spoje dva gubitka i dvije tuge usred pandemije – koja je pokazala da postoje i gore stvari od smrti: samotna smrt i samotni pogreb u metalnom lijesu – onda dobijete iskren razgovor.	pozitivno
Zapravo, evanđelje.	neutralno
Pretpostavit ću da ste dosad u životu već iskusili gubitak.	neutralno
To možda nije nužno bila smrt, ali bila je neka vrsta katastrofe.	neutralno
"Viđamo to svakodnevno, govori u knjizi Nick Cave, ""raspad braka ili neki potez koji ostavi tragične posljedice na život, ili neki zdravstveni problem, ili izdaja, ili javno sramoćenje, ili raskid kad jedna strana ostane bez djeteta, bilo što.""."	neutralno
"Vama, dakle, koji ste doživjeli neki vid gubitka, ""Vjera, nada i krvoproliće"" bit će poput ruke što se proteže preko crne jame i možda vas – ako gubitak još traje – zadrži da ne padnete."	pozitivno
Cave pjeva glasom koji ćete prepoznati; još važnije – nudi ljekovite trave, zašiva rane, izgovara molitve i baca čini protiv kletvi.	pozitivno
Bol zbog gubitka je pakao, stoga se prihvaćaju sve medicine, sve čarobne inkantacije, Božja pomoć čak i ako ste ateist.I na kraju detaljno, opisujući trenutak nakon što je primio vijest telefonom o Arthurovoj pogibiji.	neutralno
Sjeća se samo da je sjedio na stubištu iza kuće, daleko od svih, pušio i osjećao kako mu tijelo strahovito drhti, kao da će mu neka nepoznata sila izletjeti kroz vrhove prstiju.	neutralno
"Imao sam osjećaj da ću fizički prsnuti, da ću, učinim li ijedan nagli pokret, doslovce eksplodirati koliko sam bio obuzet očajem.
A onda sam sjeo pokraj kreveta, na kojem je Susie potpuno nepomično ležala u mraku, poput kamena, zatvorenih očiju, a ja joj govorim 'Tu sam, dušo, tu sam', ali nisam, uopće nisam tamo, razbacan sam na sve strane u milijun jebenih komadića."	neutralno
Cave, naoko paradoksalno, odlazi na posao.	neutralno
"Treba dovršiti album ""Skeleton Tree"", koji je objavljen u rujnu 2016. godine, no mnogo više od toga treba mu bilo kakva struktura, nešto za što će se pridržati."	neutralno
I Cave i njegova supruga Susie užasnuti su tim albumom, jer im se odjednom čini da svi tekstovi pjesama, napisani prije njegove pogibije, prorokuju Arthurovu smrt.	neutralno
"Nekoliko puta u razgovoru s O'Haganom govori da ne zna kako su on i supruga preživjeli taj gubitak, no utočište nalazi u vjeri, u tome što, kako postaje stariji, ""shvaćam da je već samo traganje možda religiozno iskustvo – želja za vjerovanjem i čežnja za značenjem, kretanje prema neizrecivom""."	neutralno
"Ghosteen Nicku Caveu donosi začudan kreativni zaokret, osjećaju to i njegovi slušatelji – brojni će i sami u ""Ghosteenu"" pronaći utjehu u vlastitim procesima tugovanja."	pozitivno
"To je sigurno album koji se čini kao da potječe odnekuda izvan mene i izražava nešto neizrecivo.
Ne znam kako to dobro objasniti, Seán, osim možda je Bog sama trauma, govori u knjizi."	pozitivno
Bog je trauma?	neutralno
"Možda se tuga može shvatiti kao neka vrsta egzaltiranog stanja u kojem je osoba koja tuguje najbliže samoj biti što će ikada biti.
Zato što u tuzi duboko spoznaješ ideju ljudske smrtnosti.
Obuzima te najgora tjeskoba i doživljavaš vrhunac svoje boli – doveden si do krajnje granice patnje.
Kako ja to vidim, to stanje patnje ima jedan preobražujući aspekt.
Ono mijenja našu bit ili je iznova oblikuje.
Taj proces je užasan, no s vremenom se vratiš u svijet s nekom vrstom spoznaje koja ima neke veze s našom ranjivošću kao sudionika u ovoj ljudskoj drami.
(…) Čini mi se da u tom mračnom stanju, kao da je ideja Boga prisutnija ili možda bitna.
Zapravo se čini kao da su tuga i Bog nekako isprepleteni.
Kao da se u tuzi približavaš velu koji odvaja ovaj svijet od onog drugog.
Dopuštam si da vjerujem u takve stvari jer je za mene dobro da u njih vjerujem."	neutralno
Tuga, pojašnjava Cave, može imati korektivni učinak.	neutralno
Postavlja pred nas zahtjeve.	neutralno
Traži od nas da budemo empatični, da imamo razumijevanja, da opraštamo unatoč vlastitoj patnji.	neutralno
Ili da se pitamo, što je svrha svega toga?	neutralno
Što je svrha ičega od toga?	neutralno
Ponekad mu se čini, nastavlja, da su traumatični doživljaji, te oštre, užasne slike koje u nama žive i nasrću na nas usred noći, možda jedina autentična sjećanja koja imamo.	neutralno
Sjećanja koja su toliko razorna da se nisu dala prilagoditi.	neutralno
Ostatak naših sjećanja je tek pregršt izmišljotina koje postoje da bi našem životu dale neki oblik. 	neutralno
"Nakon smrti moga sina postao sam osoba.
Ne napola osoba, već kompletna osoba.
Došao sam do točke kad sam shvatio da moram pronaći način kako dalje, ili ću propasti.
To je bila prekretnica, ali je trebalo vremena da je dosegnem.
Ili propadneš, ili te to promijeni, ili još gore, postaneš neka sićušna ljuštura koja se obavija oko nečije odsutnosti.
Ponekad se ožalošćena osoba zgrči oko svoga gubitka; okošta se i nemoguće je probiti taj oklop, a neki pak drugi krenu drugim putom, otvore se i rašire.
No evo što želim reći: to će se u nekom trenutku dogoditi svakome – demontaža vlastitog, poznatog nam bića.
To možda neće nužno biti smrt, ali bit će neki vid katastrofe.
(…) I to te ljude potpuno raznese u milijun krhotina i čini se da nema povratka.
Gotovo je.
Ali s vremenom se saberu, dio po dio.
A kad se to dogodi, često postanu drugačiji ljudi, kompletniji, ostvareniji, jasniji.
Mislim da se život svodi na to – umrijeti na neki način i ponovno se roditi.
To se ponekad dogodi i više puta, to naše komplicirano preslagivanje."	neutralno
Vjera, nada i krvoproliće, bez ikakva cinizma, evanđelje je po Nicku Caveu, ali mnogo više svjedočanstvo kako nas naša ljudskost i ranjivost – meke točke naših bića koje najviše bole – na kraju mogu spasiti. 	neutralno
Gotovo je nemoguće prebrojiti žrtve tristogodišnjeg lova na vještice.	neutralno
Često se tvrdi da je samo u Europi ubijeno devet milijuna vještica, no to ni izbliza nije točno.	neutralno
Stručnjaci se slažu da je od 1450. do 1750. godine u Europi i tada kolonijalnoj Americi vjerojatno ubijeno između 35.000 i 50.000 ljudi.	neutralno
Brojka je svejedno velika; većina ubijenih, do 80 posto, bile su žene.	neutralno
Vještičji sat ne broji žrtve lažnih optužbi za vještičarenje, već prodorno zalazi u uzroke te masovne histerije iznikle na toksičnom spoju vjerske zatravljenosti, općeg neznanja i tvrdokorne mizoginije.	neutralno
Junakinja njegova romana je dvadeset četverogodišnja Mary Deerfield koja se kao šenaestogodišnjakinja sredinom 17. stoljeća doselila s roditeljima u američku koloniju – u Boston.	neutralno
"Mary je lijepa, nebesko plavih očiju i puti poput porculana, nažalost ""jalova""."	neutralno
Pet je godina u braku s gotovo dvostruko starijim mlinarom Thomasom Deerfieldom i još nisu dobili dijete.	neutralno
Thomasu je to drugi brak: prva supruga Anne Drury, s kojom ima odraslu, udanu kćer Peregrine, pala je s konja i slomila vrat, a uglednik, slomljen tugom nakon gubitka, ustrijelio je životinju.	neutralno
Tko ne bi suosjećao s tako tankoćutnim muškarcem, vrijednim radnikom i predanim vjernikom koji se svake nedjelje moli u crkvi?	negativno
"Kome bi se točno Mary mogla požaliti da je Thomas vrijeđa, naziva je kurvom, govori joj da umjesto mozga ""ima bijelo meso"", a kad mu jelo posluži u drvenom umjesto u kositrenom tanjuru izudara je po licu ili baci na pod i na nju istrese zdjelu hladne salate jer je nezadovoljan što u obroku nema mesa?"	neutralno
Mary šuti i trpi, skriva svoje modrice kapom, Thomas udara precizno i podmuklo, a kad netko za modrice i upita, s tugom se ispričava što svojoj nespretnoj ženi nije uspio pomoći da izbjegne vješalicu…	neutralno
Sve će to promijeniti pomodne srebrne vilice koje Maryn otac James Burden brodom uveze iz Engleske: imaju tri zupca i plaše praznovjerne mještane jer podsjećaju na đavolje zupce, a kad Maryna majka nesmotreno kćeri pokloni osam komada, jednu od tih vilica okrutni Thomas zabit će supruzi u nadlanicu i slomiti joj nježne kosti šake.	neutralno
Mary više ne želi trpjeti okrutnosti i podnosi Pomoćnom sudu zahtjev za razvod (danas bismo rekli zbog obiteljskog nasilja), no umjesto da je plemeniti suci zaštite od nasilna muža sklonog alkoholu, suđenje se pretvori u travestiju pravde: moralizira se o Marynu karakteru, ispituje se je li dobra vjernica poslušna mužu ili možda ne poštuje propisanu i dopuštenu stegu, a kad obiteljska sluškinja Catherine posvjedoči da je zatekla May kako u vrtu zakopava predmete kojima je navodno prizivala čarolije, sve su glasnije i optužbe da je Mary vještica…	neutralno
"Kako suđenje i radnja odmiču, Bohjalian će pred čitatelja postaviti ultimativni ""test vjere"": pravda bi, bez sumnje, trebala biti na Marynoj strani, no možemo li je emotivno pratiti i kad odluči uzeti pravdu u svoje ruke?"	neutralno
"Kad posegne za ""simbolom okrutnosti"" iz Biblije, ""oko za oko, zub za zub"", možemo li opravdati tu kompenzaciju?"	neutralno
"Mary ni sama više nije sigurna u svoju ""čistoću"", možda je opsjednuta, samu sebe pregledava ne bi li našla vještičje bradavice ili đavolji znak, pa Bohjalian vješto stvara dvostruki zaplet za čitatelja: počinjemo sumnjati u moralnost glavne junakinje, dok se istodobno na sudu zahuktava bilježničko-pravni sukob koji autor romana, na početku svakog poglavlja, pojačava fragmentima svjedočenja toliko precizno izvedenima da se čini kako ih je doista prepisao iz pismohrane i isprava Pomoćnoga suda u Bostonu."	neutralno
Gotovo nijedno ne ide Mary u korist.	neutralno
Vještičji sat može se čitati kao napeta sudska drama: nimalo ne zaostaje za najboljim – televizijskim ili književnim – primjercima toga žanra.	pozitivno
Možete roman čitati i kao triler: gotovo pet stotina stranica čita se u dahu jer Maryna sudbina neizvjesna je do posljednje stranice, a Bohjalian je tako vješto izveo rasplet da čitatelj do samoga kraja vjeruje da će se dogoditi nešto sasvim drugo.	pozitivno
"Što god odabrali, vjerujem da nećete moći izbjeći da ""Vještičji sat"" čitate i kao studiju slučaja koja razotkriva povijest nasilja prema ženama."	pozitivno
Koristeći žanr povijesnog romana, konkretno uski okvir američkog puritanizma u 17. stoljeću u Novoj Engleskoj (tad je protestantsko-reformatorski pokret u Anglikanskoj crkvi bio na vrhuncu moralne i vjerske gorljivosti), autor uspostavlja jasnu vremensku crtu seksizma izniklog iz patrijarhata i mahnite religioznosti.	neutralno
Puritancima su supruge, navodno, bile pomoćnice, no Mary se čitavo vrijeme predbacuje da se ne ponaša dolično, u skladu s položajem koji joj je dodijelio Bog, a na sudu se secira njezina intima – bračni spolni odnosi i što točno znači to što je nerotkinja.	neutralno
Ispunjava li ona uopće ženske uloge, želi li ona uopće dijete, je li u pitanju božanska odmazda, bi li uzrok njezine jalovosti mogla biti ćudoredna trulež?	neutralno
U kontekstu 21. stoljeća, ovo se optužbe mogu učiniti smiješnima: povijesne romane, između ostalog, volimo toliko čitati upravo zato što govore o prošlosti.	pozitivno
Onome što je prošlo, zar ne?	neutralno
No književnost nerijetko udijeli lekciju realnosti, pa me slučaj Mary Deerfield, pametne žene oštrog jezika koju muškarci žele objesiti jer je britkijeg uma, podsjetio na nedavni slučaj u hrvatskoj praksi.	neutralno
Zanimljivo, književnoj.	neutralno
Znate za taj slučaj: ugledni enciklopedist uvrijedio se jer mu se nije svidio tekst o njegovoj autobiografiji koji je napisala književna kritičarka.	neutralno
"Uslijedila je salva uvreda na njezin račun, između ostalog ju je nazvao ""frustriranom nerotkinjom"" jer mu se navodno narugala zbog poznog očinstva."	neutralno
Nije, neutralno je pisala o tome, spomenula je tu činjenicu samo zato što je autor obilato spominje sam u svojoj autobiografiji.	neutralno
"No… nazvati ženu nerotkinjom i dalje je ultimativna uvreda, jer ""nije ispunila svoju žensku ulogu""."	neutralno
To nije samo seksizam, to je mizoginija, a puritanstvo, u svojem najgorem, nasilnom obliku i dalje živi.	neutralno
Povijesni romani štošta nas mogu naučiti: nekad, recimo, mogu poslužiti i kao kratki priručnik za (književnu) samoobranu.  	neutralno
Bijaše jednom jedna djevojčica, a ta djevojčica bijah ja.	pozitivno
Tim je riječima Marin otac Yaris započinjao priču koju joj je pripovijedao od rođenja.	neutralno
Bajku je Mara zaboravila, ali riječ su ostale i svako jutro ih sama sebi izgovara dok se budi na Stribogovoj planini u palači vjetra.	neutralno
Mara je kći božice i smrtnika; neočekivano, neželjeno iznenađenje.	neutralno
Prije mnogo godina, kći boga vjetra Striboga, Zevena, rekla je svojoj kćeri kako misli da je Stribog udahnuo život u njezinu zamrznutu utrobu ne bi li je kaznio zbog prisnosti s Yarisom.	neutralno
Mari nije smetalo što ju je Zevena smatrala kaznom zato što je znala da je svojem ocu bila dar.	neutralno
Njemu nije smetalo što Mara nema baš nikakvih čarobnih moći.	neutralno
"Zaplet je to kratkog dječjeg romana ""Dijete vjetra"" koji je u biblioteci Stribor – što je drugi naziv za slavenskog boga Striboga – upravo objavila nakladnička kuća Znanje, u prijevodu Maje Klarić i s originalnim ilustracijama Alexis Snell."	neutralno
Autorica romana Gabriela Houston rođena je u Poljskoj, ali ju je ljubav prema knjigama odvela u Englesku gdje je završila studij književnosti na Sveučilištu u Londonu.	neutralno
"Nakon nekoliko godina rada u izdavaštvu objavila je debitantski roman za mlade ""The Second Bell"", a očaranost slavenskom mitologijom i fantastikom nastavila se u romanu ""Dijete vjetra"", prvom dijelu duologije o djevojčici Mari i njezinu prijatelju Tornivu."	neutralno
"Knjiga je originalno objavljena 2021. godine, a drugi dio, ""Dijete oluje"" (The Storm Child), bit će objavljen na engleskom jeziku početkom svibnja ove godine."	neutralno
Dijete vjetra je bajka koja – vidljivo je već po imenima likova – inspiraciju crpi iz slavenske, najvećim dijelom ruske mitologije.	neutralno
Houston je zadržala glavne karakterne odrednice slavenskih bogova: Stribog je bog vjetrova, ali samo onih zimskih; Dažbog (također i Dabog, Dajbog i Daždbog) u njezinoj je verziji bog ljetnih vjetrova, ne božanstvo sunca i vatre, i na otoku Buyanu živi s tri kćeri: Zorom Jutarnjom, Zorom Večernjom (božicom predvečerja kod nas poznatom i kao Danicom) i Zorom Noćnom – tri sestre koje se nikad nisu srele; Lešij koji Tornivu pokloni čarobnu i opasnu medvjeđu kožu šumski je duh; Baba Latingorka koja u romanu čuva kamen Alatir vjerojatno je inkarnacija Babe Jage.	neutralno
Bajka Gabriele Houston napisana je jednostavnim, dječjim jezikom, vrlo je slikovita, a kao i svaka bajka koja počiva na narodnim pričama i mitovima djecu ne čuva od mračne strane života i teških po(r)uka.	pozitivno
Dječja književnost, kako kaže Peter Hunt (1945.), pionir proučavanja dječje literature kao akademske discipline, sposobna je imati dubok učinak na svoje čitatelje – djeca kroz nju otkrivaju, rastu i istražuju.	neutralno
"Hunt smatra da literatura djeci pomiče granice (""Children’s Literature"", Wiley-Blackwell, 2003.)."	neutralno
Književnost ih uči o svijetu i upozorava na moguća pozitivna, ali i negativna iskustva u životu.Pedesetak godina, sve do 1970-ih, dječja mainstream literatura bila je odraz nevinosti koju su odrasli priželjkivali nametnuti djetinjstvu.	neutralno
U 1980-ima i 1990-ima u dječju i mladenačku literaturu ušao je društveni realizam: iako ga neće iskusiti vjerojatno 90 posto djece, neugodan seks, nasilje, siromaštvo, rat i droge postoje i u dječjem svijetu pa trebaju postojati i u knjigama.	neutralno
"U tom smislu, dječja literatura može biti vrlo subverzivna, a njezina subverzivnost, naglašava Hunt, možda leži u tome što ona – kao i druge vrste književnosti namijenjene ""potlačenim"" skupinama – širi svoju poruku bez znanja vladajućih elita."	neutralno
"Ili riječima slikara Edwarda Ardizzonea: ""Ako u tim knjigama nema ni nagovještaja o teškim stvarima, onda nisam siguran da igramo pošteno."""	neutralno
"Žanr dječje literature danas ima bezbroj niša unutar kojih obrađuje teške teme: već dugo postoje slikovnice koje se bave ""teškim"" emocijama (dječjom tugom, bijesom, ljutnjom, ljubomorom…), smrću roditelja ili bliskih članova obitelji, razvodom, nasiljem i sl."	neutralno
Te su knjige programatski didaktične: svjesne su da ne mogu zaštititi nevinost djetinjstva, ali barem daju upute za rukovanje gubitkom.	pozitivno
"Gabriele Houston ""Djetetom vjetra"" izlazi iz tog okvira i vraća se u zagrljaj staromodne, necenzurirane bajke: niže nedaće bez upozorenja, djeca se ovdje moraju snaći sama."	pozitivno
Pritom poseže za nekoliko uobičajenih književnih tropa karakterističnih za dječju literaturu, osobito onu koja crpi inspiraciju iz mitologije: imamo lošu majku, gubitak roditelja, okrutne bogove i krhke ljude, ljubav koja zahtijeva žrtvu i putovanje junakinje koje nužno vodi u preobrazbu.	neutralno
"Kako navodi kritičarka, spisateljica i povjesničarka kulture Marina Warner u svojem predavanju pretvorenom u knjigu, ""The Absent Mother, Or Women Against Women in 'old Wives Tales'"", u većini bajki dobra majka obično umre na početku priče."	neutralno
Gubitak majke jedan je od najčešćih, tipičnih i ponavljajućih strahova djeteta.	neutralno
Umjesto dobre majke u bajkama se pojavljuje supstitut maćehe: moguće je, kako je tumačio austrijski psiholog i pisac Bruno Bettelheim, da smrt majke u bajci i njezina zamjena zlom maćehom zapravo zrcali odnos koji se mijenja između djeteta i njegove majke odrastanjem.	neutralno
Zevena napušta Maru u trenutku kad je ona na pragu puberteta, dakle odraslosti, a u sebi utjelovljuje dihotomiju dobre majke i maćehe: ona je (dobra) majka po zadatku, dok je obveze majčinstva netko ne oslobodi.	neutralno
Najbolje i najvoljenije bajke, tumači dalje Marina Warner, redovito su napučene figurama ženskog zla: u zemaljskoj ravni, maćehama i ružnim sestrama; na božanskoj, zlim vilama, vješticama, čudovištima.	neutralno
"Svega toga ima i u ""Djetetu vjetra""."	neutralno
Priče koje su fokusirane na junakinju, mladu ženu koja najprije dugotrajno pati kako bi na kraju doživjela pravdu/osvetu i trijumf, često se usmjeravaju na ženu koja je izvor njezine patnje.	neutralno
Marina majka, Zevena, glavni je izvor njezine nevolje: zaljubila se u ljudsko biće, a na svoje dijete, koje je bilo neželjeno, nije uspjela prenijeti nikakve čarobne moći, zbog čega Maru ne prihvaća ni Stribog.	neutralno
"Paradoks je što je Mara u jednoj stvari ista majka: kao što ona kreće spasiti mrtvoga oca, jer nalikuje svojem ljudskom ocu (""Lukava si kao tvoj djed, ali i brižna zbog velikog srca svojega oca."	neutralno
"Pazi na to srce, malena, jer te nijedna lukavost ne može poštedjeti boli koju će ti prouzročiti.""), tako i Zevena ne može dočekati da prestane biti majka i vrati se svojem ocu, bogu vjetra, jer dijeli njegovu prirodu."	neutralno
"Marina majka u ""Djetetu vjetra"" ne umire, ali se odmah na početku definira kao ""odsutna majka""."	neutralno
"Mari kaže: ""Ja sam samo ja, kćeri moja."	neutralno
"Nikad nisam tvrdila da sam nekome dobra."""	neutralno
No Mara ubrzo gubi oba roditelja – bajka je pretvara u siroče, što je drugi uobičajeni trop u bajkama.	neutralno
Strukturno, gubitak roditelja obično u bajci postane katalizator koji prisiljava glavnog junaka/junakinju na avanturu, putovanje ili poduhvat, što pak uključuje emocionalne/psihološke poteškoće, često simbolički označene preprekama koje se moraju nadvladati.	neutralno
